"242";"3257203136";"8"
"242";"3257203659";"9"
"242";"3257207522";"10"
"242";"3257208626";"8"
"242";"3257208634";"10"
"242";"3257208640";"9"
"242";"3257208650";"10"
"242";"3257208669";"9"
"242";"3257210450";"10"
"242";"3257212054";"10"
"242";"3257212429";"10"
"242";"3257214154";"9"
"242";"3257216416";"7"
"242";"3257233051";"9"
"242";"342311360X";"10"
"242";"3423114185";"9"
"242";"3451040395";"6"
"242";"3453212150";"7"
"242";"3492045642";"8"
"242";"3498020862";"8"
"242";"3499110695";"7"
"242";"3499151502";"9"
"242";"349917281X";"5"
"242";"3518370324";"10"
"242";"3548254268";"10"
"242";"3570300099";"6"
"242";"3596221269";"10"
"242";"3596292646";"7"
"242";"3928812343";"7"
"242";"393463849X";"5"
"243";"0060915544";"10"
"243";"0060977493";"7"
"243";"0140272100";"6"
"243";"0316601950";"9"
"243";"0316776963";"9"
"243";"0316899984";"7"
"243";"0375400117";"10"
"243";"0385316895";"6"
"243";"0385720106";"7"
"243";"0425163407";"9"
"243";"044023722X";"7"
"243";"0446364800";"9"
"243";"0446606383";"6"
"243";"0449006522";"6"
"243";"0553580388";"8"
"243";"0786863986";"5"
"243";"0803251718";"5"
"243";"155874262X";"5"
"254";"0060502320";"7"
"254";"0060934700";"9"
"254";"0060976977";"7"
"254";"0064471047";"7"
"254";"0066238501";"5"
"254";"0142001740";"9"
"254";"0312863934";"9"
"254";"0373033605";"5"
"254";"0373162669";"5"
"254";"0373226063";"6"
"254";"0373226144";"5"
"254";"0373243944";"5"
"254";"0373243979";"4"
"254";"0373709889";"5"
"254";"0373810431";"7"
"254";"0373810601";"6"
"254";"0373834446";"8"
"254";"0373834489";"9"
"254";"0373836023";"7"
"254";"0375756469";"9"
"254";"037582345X";"9"
"254";"0375823468";"9"
"254";"0380730448";"8"
"254";"0380789035";"10"
"254";"0380810492";"7"
"254";"0380817845";"8"
"254";"0380973634";"10"
"254";"0380973650";"9"
"254";"0380973839";"9"
"254";"0380977281";"8"
"254";"038097827X";"8"
"254";"0399146431";"9"
"254";"0439064864";"9"
"254";"0439064872";"9"
"254";"0439136350";"9"
"254";"0439136369";"9"
"254";"0439139597";"9"
"254";"0446341932";"5"
"254";"0451167317";"8"
"254";"0451406176";"6"
"254";"0451409256";"7"
"254";"0451524934";"9"
"254";"0451526341";"8"
"254";"0553263633";"8"
"254";"0553280325";"8"
"254";"0590353403";"9"
"254";"0618002219";"9"
"254";"0618002227";"8"
"254";"0671021001";"7"
"254";"0679781587";"8"
"254";"0679879242";"8"
"254";"0681415207";"7"
"254";"1556520743";"9"
"254";"156389226X";"9"
"254";"1563895730";"9"
"254";"1567310877";"8"
"254";"156971620X";"9"
"254";"1931081727";"9"
"388";"0060973897";"8"
"388";"0060976845";"3"
"388";"006101351X";"6"
"388";"0140104682";"6"
"388";"039456894X";"8"
"388";"0449002632";"7"
"388";"0449213773";"10"
"388";"0452279690";"10"
"388";"0553569058";"10"
"388";"0679725393";"9"
"388";"0802114369";"8"
"388";"0819154946";"8"
"388";"0897322339";"7"
"388";"0940322978";"4"
"388";"1573225126";"5"
"388";"1579651658";"8"
"388";"1878424319";"7"
"392";"8427007450";"10"
"392";"8429725792";"7"
"392";"8432295914";"5"
"392";"8473861345";"9"
"392";"8474103347";"7"
"392";"847592543X";"9"
"392";"8475960650";"5"
"392";"8475960936";"9"
"392";"8476021550";"5"
"392";"8476021569";"7"
"392";"8476021844";"5"
"392";"8477270120";"5"
"392";"8477397856";"5"
"392";"8478092943";"7"
"392";"8478098267";"9"
"392";"8478884963";"9"
"392";"8483002523";"5"
"392";"8483008505";"8"
"392";"8486433193";"5"
"392";"8486433673";"5"
"392";"8742977932";"7"
"446";"0026329859";"10"
"446";"0060925000";"8"
"446";"0060932759";"8"
"446";"0061000280";"10"
"446";"0393048977";"5"
"446";"039914739X";"3"
"446";"0451523318";"10"
"446";"0486281965";"10"
"446";"0553145460";"10"
"446";"0684824442";"9"
"446";"081296666X";"5"
"446";"1877727083";"8"
"503";"0140179836";"10"
"503";"0345348656";"8"
"503";"0373076746";"7"
"503";"0385483724";"8"
"503";"0385496095";"10"
"503";"0395798671";"10"
"503";"0439099404";"10"
"503";"0440241006";"10"
"503";"0440508827";"10"
"503";"0515131679";"8"
"503";"068484267X";"10"
"503";"0805009086";"10"
"503";"0809244942";"10"
"503";"0892819774";"10"
"503";"1558743669";"10"
"505";"006017143X";"9"
"505";"0345313860";"7"
"505";"0385306032";"8"
"505";"038549825X";"8"
"505";"042517736X";"7"
"505";"0553202294";"8"
"505";"0671868713";"8"
"505";"0679401377";"8"
"505";"0805056491";"9"
"505";"0816152446";"7"
"505";"1562827049";"8"
"507";"0020427859";"9"
"507";"0060558865";"8"
"507";"0140230165";"7"
"507";"0142001740";"10"
"507";"0312312628";"9"
"507";"0312986769";"9"
"507";"0345369068";"8"
"507";"034546074X";"8"
"507";"0375815147";"9"
"507";"0425115844";"7"
"507";"0425168948";"7"
"507";"0451184718";"9"
"507";"0553294849";"7"
"507";"0553297341";"7"
"507";"0553564528";"7"
"507";"0553571842";"7"
"507";"0553575538";"7"
"507";"0553576801";"7"
"507";"055357695X";"7"
"507";"0553580523";"7"
"507";"0553583441";"7"
"507";"0553583468";"7"
"507";"0590021117";"7"
"507";"0679893105";"9"
"507";"0689710879";"10"
"507";"0689710887";"10"
"507";"0689710895";"10"
"507";"0689711522";"10"
"507";"0743260244";"10"
"507";"0743444523";"8"
"507";"0767912918";"7"
"507";"0812533534";"10"
"507";"0821772953";"8"
"507";"0898153778";"5"
"507";"0936034025";"8"
"507";"1557733856";"7"
"507";"1557734909";"7"
"638";"0060164662";"10"
"638";"0060191929";"9"
"638";"0140107649";"10"
"638";"0140128107";"10"
"638";"0151000719";"10"
"638";"0151001006";"10"
"638";"0316603287";"9"
"638";"0316666343";"10"
"638";"0316693006";"10"
"638";"0316693200";"9"
"638";"0316769487";"10"
"638";"0316776963";"10"
"638";"0316779423";"10"
"638";"0316779490";"9"
"638";"0316789089";"10"
"638";"0316969443";"10"
"638";"0345339711";"10"
"638";"0345428900";"8"
"638";"0375400699";"10"
"638";"0380978539";"8"
"638";"0385420161";"9"
"638";"0385470819";"9"
"638";"0385500769";"10"
"638";"0385504209";"10"
"638";"0385505833";"10"
"638";"0394574745";"8"
"638";"0399148582";"9"
"638";"0425184129";"9"
"638";"0446523569";"10"
"638";"0446525502";"9"
"638";"0446525537";"9"
"638";"0446527793";"10"
"638";"0446531332";"10"
"638";"0525943862";"8"
"638";"052594463X";"9"
"638";"0609605925";"8"
"638";"0609606727";"8"
"638";"0670892963";"7"
"638";"0671042556";"9"
"638";"0679410430";"10"
"638";"0679419624";"10"
"638";"0679442790";"10"
"638";"0679603352";"10"
"638";"067972768X";"10"
"638";"0679732241";"9"
"638";"0679746048";"7"
"638";"0684874318";"10"
"638";"0688180639";"9"
"638";"0743230051";"9"
"638";"0743406176";"10"
"638";"0842336214";"7"
"638";"1558747028";"10"
"638";"1558747346";"8"
"638";"1570717257";"9"
"643";"0006510345";"8"
"643";"0007100221";"7"
"643";"0061092606";"8"
"643";"0099449943";"3"
"643";"0140292918";"8"
"643";"0140366660";"9"
"643";"0140366857";"9"
"643";"0140482202";"8"
"643";"0140622063";"8"
"643";"0198604025";"7"
"643";"0261102214";"9"
"643";"0349102155";"9"
"643";"0416196772";"8"
"643";"0552137030";"8"
"643";"0552546933";"9"
"643";"0552771090";"8"
"643";"057120354X";"5"
"643";"0571209521";"7"
"643";"0671894455";"7"
"643";"0743222229";"8"
"643";"0743462335";"8"
"643";"0747538069";"8"
"643";"0749391308";"8"
"643";"0749396067";"8"
"643";"0752804510";"8"
"643";"0753507579";"5"
"643";"0753807327";"9"
"643";"0890877564";"8"
"643";"0947782230";"7"
"643";"1405200677";"8"
"643";"1405401184";"5"
"643";"1841150355";"9"
"643";"1841950521";"9"
"643";"1841952931";"8"
"643";"1842040405";"7"
"643";"1853260002";"2"
"643";"185479549X";"8"
"643";"1854795554";"9"
"643";"1858813093";"7"
"643";"190178424X";"8"
"643";"2020315491";"8"
"643";"2070322068";"8"
"643";"2070375617";"6"
"643";"2070393577";"8"
"643";"2229137939";"10"
"643";"2253000868";"8"
"643";"2253001457";"8"
"643";"2253002895";"7"
"643";"2253006866";"8"
"643";"2253037796";"7"
"643";"2253043974";"8"
"643";"2253046922";"8"
"643";"2253049417";"9"
"643";"2253051381";"7"
"643";"2253063339";"10"
"643";"2253140872";"8"
"643";"2253148539";"8"
"643";"2253170127";"7"
"643";"2253170372";"8"
"643";"2253170569";"8"
"643";"2253171077";"8"
"643";"2702418112";"6"
"643";"2737329787";"8"
"643";"2742722771";"8"
"643";"2857043821";"6"
"643";"2868696945";"9"
"643";"2871290911";"6"
"643";"2876915618";"9"
"643";"2876916193";"7"
"643";"2909051196";"7"
"651";"0060006048";"5"
"651";"0060934719";"8"
"651";"0307215342";"6"
"651";"0312287240";"8"
"651";"0345370740";"7"
"651";"0345403339";"7"
"651";"0374343381";"7"
"651";"0374386676";"8"
"651";"0380788497";"7"
"651";"0425049981";"10"
"651";"0425142485";"6"
"651";"0440219604";"8"
"651";"0440226694";"8"
"651";"0446300101";"8"
"651";"0451456548";"7"
"651";"0553574159";"6"
"651";"0553574167";"6"
"651";"0553574175";"6"
"651";"0553579673";"7"
"651";"0679801146";"4"
"651";"0786886463";"7"
"651";"0786889160";"7"
"651";"0962893862";"4"
"651";"156341029X";"8"
"651";"1563411148";"6"
"651";"1563899388";"6"
"651";"1886383421";"4"
"651";"1888451084";"7"
"709";"0060535032";"5"
"709";"0064405052";"9"
"709";"0064409457";"6"
"709";"0152162445";"10"
"709";"015216250X";"10"
"709";"0152162577";"10"
"709";"0316666343";"3"
"709";"0345391802";"7"
"709";"0439042917";"9"
"709";"043922165X";"9"
"709";"0439221676";"4"
"709";"0439221684";"5"
"709";"0439221706";"4"
"709";"0439221714";"4"
"709";"0439221730";"4"
"709";"0440219078";"10"
"709";"0440415993";"10"
"709";"0590129015";"10"
"709";"0590183729";"5"
"709";"0590897985";"9"
"709";"0689829698";"6"
"709";"0689832877";"10"
"709";"1562477528";"9"
"709";"158852038";"8"
"709";"9780590962735";"9"
"709";"9781562477547";"9"
"735";"038533334X";"4"
"735";"0440120470";"6"
"735";"0440222818";"7"
"735";"0440224829";"9"
"735";"044661162X";"9"
"735";"0449001954";"8"
"735";"0449131548";"8"
"735";"0451185277";"8"
"735";"0515134368";"9"
"735";"0671779338";"10"
"735";"1551660016";"10"
"741";"0130139165";"8"
"741";"0140065172";"10"
"741";"0198320264";"10"
"741";"0373036582";"9"
"741";"0373037449";"10"
"741";"0373196725";"10"
"741";"0373196741";"3"
"741";"0381999866";"8"
"741";"0393030342";"10"
"741";"044132231X";"8"
"741";"0450029956";"10"
"741";"0451524489";"10"
"741";"0451526503";"10"
"741";"0553256785";"8"
"741";"0590514776";"6"
"741";"07472668";"10"
"753";"0679420118";"10"
"753";"0741402858";"8"
"753";"0741402912";"10"
"753";"0741403056";"10"
"753";"0741403471";"10"
"753";"0741403781";"10"
"753";"0741405784";"8"
"753";"0741407213";"10"
"753";"0741409690";"10"
"753";"074141127X";"10"
"753";"0741412740";"10"
"753";"0759612277";"10"
"753";"0871137380";"10"
"753";"1585007366";"10"
"753";"1588206769";"10"
"753";"1594110119";"10"
"805";"0060256672";"10"
"805";"0060928336";"7"
"805";"0140070206";"9"
"805";"0140077022";"10"
"805";"014016930X";"10"
"805";"0140236589";"7"
"805";"0140253602";"4"
"805";"0156027321";"9"
"805";"0316777730";"7"
"805";"0375501851";"8"
"805";"0375705228";"8"
"805";"038001503X";"10"
"805";"039592720X";"9"
"805";"0440215625";"8"
"805";"0452282152";"8"
"805";"0553268449";"8"
"805";"0671003755";"8"
"805";"0679732764";"10"
"805";"0684844729";"8"
"805";"0810935627";"7"
"805";"0877733759";"10"
"805";"0911104542";"10"
"805";"1566193966";"8"
"850";"0671578103";"6"
"850";"3404203097";"7"
"850";"3404203135";"7"
"850";"3423009152";"3"
"850";"3423620005";"9"
"850";"3426074427";"5"
"850";"3426616262";"6"
"850";"3426701448";"8"
"850";"3453046196";"4"
"850";"3453137205";"7"
"850";"3453147243";"5"
"850";"3453171977";"10"
"850";"3453177800";"5"
"850";"3492229336";"8"
"850";"3499237016";"9"
"850";"3499425394";"8"
"850";"3505044539";"8"
"850";"3518371002";"3"
"850";"3596133319";"6"
"850";"3596142229";"10"
"850";"3596505356";"8"
"850";"3746611229";"3"
"850";"3800025590";"6"
"850";"3808536519";"10"
"850";"3893850589";"7"
"850";"3893852921";"3"
"850";"3934254454";"6"
"882";"0020418809";"10"
"882";"0064401847";"10"
"882";"0064402967";"5"
"882";"0140440399";"9"
"882";"0340188022";"9"
"882";"0345334930";"8"
"882";"0373218400";"5"
"882";"0373484224";"7"
"882";"0380018179";"10"
"882";"0385504209";"10"
"882";"0394557433";"10"
"882";"0394743180";"10"
"882";"039607412X";"10"
"882";"0425179672";"10"
"882";"0425195899";"9"
"882";"0440215978";"5"
"882";"0440235162";"10"
"882";"0446344109";"9"
"882";"0446895725";"7"
"882";"0449230279";"9"
"882";"0449700712";"9"
"882";"0452265347";"10"
"882";"051509465X";"9"
"882";"0515134368";"6"
"882";"0515135062";"6"
"882";"0517556278";"8"
"882";"0553205587";"9"
"882";"0553247921";"10"
"882";"0553250426";"10"
"882";"0553258656";"10"
"882";"0553272586";"5"
"882";"0553280589";"10"
"882";"0553290207";"10"
"882";"0553572997";"10"
"882";"0618260307";"10"
"882";"067101420X";"4"
"882";"0671641778";"10"
"882";"0679429220";"9"
"882";"067976402X";"10"
"882";"0679781587";"10"
"882";"0743457943";"5"
"882";"8423995801";"10"
"900";"0060928336";"9"
"900";"0373057296";"5"
"900";"0373058446";"5"
"900";"0373092237";"5"
"900";"0373257074";"5"
"900";"0425137015";"6"
"900";"0441001335";"5"
"900";"0449212084";"5"
"900";"0451450604";"5"
"900";"0451454677";"5"
"900";"0553572490";"6"
"900";"0553576976";"5"
"901";"000649840X";"9"
"901";"0091880963";"8"
"901";"009974371X";"8"
"901";"0099771519";"9"
"901";"0140431268";"8"
"901";"014044503X";"8"
"901";"0551030682";"8"
"901";"0551031085";"8"
"901";"0551032510";"9"
"901";"0785268480";"10"
"901";"0842329072";"10"
"901";"0851707777";"9"
"901";"1576832899";"10"
"901";"1853261750";"9"
"929";"0029087104";"8"
"929";"0030615321";"8"
"929";"0226726770";"7"
"929";"0312140940";"8"
"929";"0345285549";"5"
"929";"0345307674";"5"
"929";"0345331605";"7"
"929";"0385314744";"7"
"929";"0394312066";"8"
"929";"0425050750";"8"
"929";"0439404371";"8"
"929";"0440224624";"6"
"929";"044100962X";"4"
"929";"0451169530";"6"
"929";"0553234811";"6"
"929";"0553296981";"10"
"929";"0553801031";"9"
"929";"0671461494";"8"
"929";"0671617028";"8"
"929";"067163884X";"7"
"929";"0679741011";"5"
"929";"0766607119";"8"
"929";"0894803700";"8"
"929";"0939766027";"5"
"929";"1895383129";"7"
"1025";"000636988X";"9"
"1025";"0006642004";"5"
"1025";"0060562080";"8"
"1025";"0060928336";"5"
"1025";"0099254611";"4"
"1025";"0099385716";"10"
"1025";"0099427974";"7"
"1025";"009969221X";"9"
"1025";"0099755114";"9"
"1025";"0140562109";"7"
"1025";"0140563733";"9"
"1025";"0140620915";"10"
"1025";"0141182571";"8"
"1025";"0142000663";"10"
"1025";"0142300128";"10"
"1025";"0146003241";"7"
"1025";"0330258648";"10"
"1025";"0330306839";"8"
"1025";"0380012863";"8"
"1025";"0385600526";"9"
"1025";"0394404289";"9"
"1025";"0434971383";"7"
"1025";"0552106615";"9"
"1025";"0552107735";"10"
"1025";"0552108812";"9"
"1025";"055211804";"8"
"1025";"0552124753";"10"
"1025";"0552996009";"9"
"1025";"0552998001";"9"
"1025";"0552999504";"8"
"1025";"0552999512";"7"
"1025";"0575073004";"8"
"1025";"0575073314";"8"
"1025";"058242092X";"7"
"1025";"0586210687";"9"
"1025";"0613117905";"9"
"1025";"0679883878";"8"
"1025";"068484267X";"9"
"1025";"070121015X";"10"
"1025";"0722159676";"7"
"1025";"0743225082";"8"
"1025";"0744531500";"7"
"1025";"074603010X";"9"
"1025";"0749397543";"8"
"1025";"0749720182";"7"
"1025";"0749725028";"6"
"1025";"0752853007";"6"
"1025";"0805067868";"10"
"1025";"0811828379";"9"
"1025";"0861638522";"5"
"1131";"0060934417";"8"
"1131";"0060976845";"7"
"1131";"0061093092";"8"
"1131";"0061098361";"7"
"1131";"0070212570";"7"
"1131";"0174434642";"8"
"1131";"0312243022";"8"
"1131";"0312983824";"6"
"1131";"0345370805";"7"
"1131";"0375703055";"7"
"1131";"0385480016";"9"
"1131";"0394758285";"7"
"1131";"0440214424";"8"
"1131";"0446605891";"6"
"1131";"0446672211";"7"
"1131";"0446673544";"5"
"1131";"0449149676";"7"
"1131";"0451187903";"7"
"1131";"0451523067";"8"
"1131";"0671004565";"6"
"1131";"0671793489";"7"
"1131";"0679761837";"7"
"1131";"0679772677";"7"
"1131";"0743418174";"7"
"1155";"006101253X";"7"
"1155";"0373250223";"8"
"1155";"0380814021";"6"
"1155";"0380817683";"10"
"1155";"0440217806";"7"
"1155";"0446607835";"8"
"1155";"0451402103";"8"
"1155";"0451409256";"9"
"1155";"0671000381";"7"
"1155";"0671032658";"9"
"1155";"0671689231";"7"
"1155";"0671701053";"5"
"1155";"0743405978";"8"
"1211";"0006513204";"7"
"1211";"0099771519";"9"
"1211";"0140621725";"8"
"1211";"014143984X";"9"
"1211";"0330367358";"8"
"1211";"0375726322";"8"
"1211";"0385504209";"9"
"1211";"0752853694";"8"
"1211";"0786889373";"8"
"1211";"1857988132";"9"
"1211";"2020291541";"9"
"1211";"2070360024";"8"
"1211";"2070360423";"7"
"1211";"2070364283";"7"
"1211";"2070375161";"7"
"1211";"2070412571";"8"
"1211";"2070415686";"8"
"1211";"2070417700";"6"
"1211";"2070426815";"7"
"1211";"2070513726";"9"
"1211";"2070544281";"9"
"1211";"2207245810";"9"
"1211";"2207250474";"9"
"1211";"2207251756";"10"
"1211";"2207252000";"8"
"1211";"2253001295";"6"
"1211";"2253004898";"8"
"1211";"2253005274";"8"
"1211";"2253009164";"8"
"1211";"2253051020";"10"
"1211";"2253152064";"5"
"1211";"2253152277";"7"
"1211";"2258036992";"9"
"1211";"2264027681";"9"
"1211";"2264028815";"9"
"1211";"2266000489";"8"
"1211";"2266022504";"8"
"1211";"2266085778";"2"
"1211";"2266120158";"9"
"1211";"226612269X";"7"
"1211";"2290305251";"8"
"1211";"2290307831";"9"
"1211";"2290314110";"6"
"1211";"2290331406";"8"
"1211";"2290337382";"9"
"1211";"2707318094";"8"
"1211";"2723407381";"9"
"1211";"2723407403";"9"
"1211";"2723407411";"9"
"1211";"2723409821";"10"
"1211";"273811167X";"7"
"1211";"287129478X";"9"
"1211";"2871294798";"9"
"1248";"0205280854";"9"
"1248";"0312169655";"10"
"1248";"0312205872";"10"
"1248";"0345367898";"10"
"1248";"0345396529";"10"
"1248";"0385425686";"6"
"1248";"0393029190";"10"
"1248";"0440455332";"10"
"1248";"0449912558";"10"
"1248";"0553110721";"10"
"1248";"0553580272";"10"
"1248";"0609601628";"10"
"1248";"0670867144";"10"
"1248";"0679412271";"9"
"1248";"0679452281";"9"
"1248";"0785324712";"10"
"1248";"0803281730";"10"
"1248";"0805051732";"9"
"1248";"0811807150";"9"
"1248";"0934257345";"9"
"1248";"1558534245";"10"
"1248";"1560980087";"10"
"1248";"1860462995";"10"
"1424";"0060000805";"7"
"1424";"0060512822";"7"
"1424";"0060730552";"9"
"1424";"0060930535";"7"
"1424";"0061015725";"8"
"1424";"0061030015";"5"
"1424";"0061056871";"6"
"1424";"0061097314";"5"
"1424";"0099771519";"8"
"1424";"0140185844";"9"
"1424";"0140255087";"10"
"1424";"0142001430";"7"
"1424";"0142003581";"6"
"1424";"0151002290";"6"
"1424";"0151004137";"7"
"1424";"0156001314";"8"
"1424";"0156006332";"7"
"1424";"0224018256";"7"
"1424";"031215125X";"7"
"1424";"0312420366";"8"
"1424";"0316291161";"8"
"1424";"0316353299";"8"
"1424";"0330291610";"6"
"1424";"0330357808";"6"
"1424";"033036197X";"6"
"1424";"0330391763";"6"
"1424";"0330483013";"6"
"1424";"033390785X";"9"
"1424";"0345439481";"7"
"1424";"0345450515";"7"
"1424";"0375725296";"7"
"1424";"0380603764";"6"
"1424";"0385319452";"7"
"1424";"0385336403";"6"
"1424";"0385720106";"7"
"1424";"039914255X";"7"
"1424";"044652719X";"7"
"1424";"0451526988";"7"
"1424";"0451527569";"7"
"1424";"0531301427";"8"
"1424";"0553295071";"6"
"1424";"0590988301";"7"
"1424";"0595157939";"7"
"1424";"0606006133";"8"
"1424";"0606011773";"6"
"1424";"0618446877";"8"
"1424";"0671646575";"8"
"1424";"0671776134";"8"
"1424";"0676974562";"7"
"1424";"0702231088";"7"
"1424";"0743228480";"8"
"1424";"0743234413";"8"
"1424";"0743418735";"7"
"1424";"0743431014";"7"
"1424";"0746020120";"8"
"1424";"0747265097";"6"
"1424";"075350507X";"6"
"1424";"0767902521";"8"
"1424";"0804106304";"6"
"1424";"0812541979";"6"
"1424";"0881104086";"7"
"1424";"1400060648";"7"
"1424";"1585672939";"5"
"1424";"1585673625";"7"
"1424";"1592247865";"8"
"1424";"1841955469";"7"
"1424";"1860491235";"8"
"1424";"1876825251";"7"
"1435";"0060915544";"10"
"1435";"0060977477";"5"
"1435";"0345378490";"5"
"1435";"0345387651";"5"
"1435";"0345410998";"10"
"1435";"0374517886";"8"
"1435";"0375505547";"7"
"1435";"0380728249";"10"
"1435";"0385325126";"9"
"1435";"0385490615";"6"
"1435";"0394742591";"7"
"1435";"0399133143";"5"
"1435";"0446611239";"10"
"1435";"0446672211";"8"
"1435";"0451183665";"7"
"1435";"0451208765";"4"
"1435";"0486408760";"10"
"1435";"0517149257";"10"
"1435";"0517573822";"10"
"1435";"0570060265";"8"
"1435";"0618127453";"9"
"1435";"0671017586";"7"
"1435";"0671024248";"4"
"1435";"0679751343";"8"
"1435";"068484267X";"8"
"1435";"0684848783";"5"
"1435";"0684855631";"9"
"1435";"0684863324";"9"
"1435";"0802713815";"5"
"1435";"080410753X";"10"
"1435";"0812590236";"4"
"1435";"0844239461";"5"
"1435";"0850315336";"6"
"1435";"0875964125";"5"
"1435";"0877732906";"6"
"1435";"0887482570";"7"
"1435";"0913367176";"10"
"1435";"0929587227";"7"
"1435";"0933121245";"7"
"1435";"0971880107";"5"
"1435";"1558007725";"6"
"1435";"155874262X";"10"
"1435";"1569021074";"5"
"1435";"1573221775";"4"
"1435";"1893910245";"3"
"1435";"1932270329";"6"
"1548";"0060394447";"1"
"1548";"006093395X";"6"
"1548";"0312243022";"8"
"1548";"034540288X";"5"
"1548";"0345425707";"8"
"1548";"0345434692";"7"
"1548";"0374177023";"7"
"1548";"037541181X";"7"
"1548";"0425167313";"8"
"1548";"0451821971";"7"
"1548";"0452282152";"8"
"1548";"0553131893";"8"
"1548";"0553234609";"9"
"1548";"0553258540";"9"
"1548";"0765342294";"8"
"1585";"0028606353";"5"
"1585";"0061030953";"4"
"1585";"0316182540";"7"
"1585";"0316919896";"7"
"1585";"0345413903";"7"
"1585";"0446355224";"4"
"1585";"0446604658";"6"
"1585";"0446611611";"6"
"1585";"0449212602";"8"
"1585";"0451147375";"5"
"1585";"0451178033";"6"
"1585";"0553282476";"7"
"1585";"0553299506";"7"
"1585";"0553343874";"6"
"1585";"0684867621";"4"
"1585";"0881845906";"5"
"1674";"0060187271";"10"
"1674";"0060975547";"9"
"1674";"0131554255";"7"
"1674";"0312314256";"10"
"1674";"0312868308";"5"
"1674";"0312874006";"1"
"1674";"0316136778";"10"
"1674";"0345382544";"9"
"1674";"0345384466";"7"
"1674";"0345416880";"7"
"1674";"0375725784";"10"
"1674";"0385483503";"10"
"1674";"038548951X";"10"
"1674";"0385497288";"10"
"1674";"0393312801";"10"
"1674";"0445202718";"1"
"1674";"0449912558";"5"
"1674";"0451162463";"8"
"1674";"0553380958";"10"
"1674";"0590486101";"10"
"1674";"0618129030";"8"
"1674";"0679725164";"6"
"1674";"0679775471";"8"
"1674";"0812505166";"10"
"1674";"34501532095";"8"
"1733";"0060536705";"7"
"1733";"0061042005";"9"
"1733";"0061083275";"9"
"1733";"0061095869";"8"
"1733";"0312968256";"6"
"1733";"0312983824";"5"
"1733";"0316089699";"5"
"1733";"0345447840";"10"
"1733";"0373079621";"3"
"1733";"0373121601";"8"
"1733";"0373121709";"5"
"1733";"0373121857";"8"
"1733";"0373168438";"9"
"1733";"0373169299";"5"
"1733";"0373195036";"9"
"1733";"0373196636";"4"
"1733";"0373218400";"9"
"1733";"0373224818";"8"
"1733";"0373226934";"8"
"1733";"0373226950";"10"
"1733";"0373240228";"10"
"1733";"0373242328";"6"
"1733";"037325928X";"7"
"1733";"0373259840";"7"
"1733";"0373271867";"7"
"1733";"0373273193";"8"
"1733";"0373301529";"6"
"1733";"0373301537";"6"
"1733";"037330174X";"8"
"1733";"0373700474";"10"
"1733";"0373703023";"5"
"1733";"0373706200";"8"
"1733";"0373706545";"5"
"1733";"0373706901";"10"
"1733";"0373707959";"8"
"1733";"037370822X";"7"
"1733";"0373708300";"5"
"1733";"0373708319";"6"
